Unnamed: 0,index,user_name,date,text,label
61493,"""크리스탈""",l27xWt6mRYZjH32,2019-05-07 08:51:18,(대충 크리스탈이 너무 갖고싶다는 눈빛 ) pic.twitter.com/ZOJSpVHWvD,0
102603,"""아이스""",eunhae_luv_,2019-05-25 22:01:16,ㅠㅠhttps://twitter.com/nixue5/status/1132226821724880896 …,0
2289,"""물뽕""",Qzf4OZchxqVcePr,2018-08-13 17:47:55,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
`◇←]◆$ pic.twitter.com/OpZC6Fivae",1
47850,"""아이스""",HNDNni,2018-08-01 10:20:27,으음... 그런데 전 아이스가 좋은걸요,0
1632,"""물뽕""",euroman0574,2018-08-10 11:15:54,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
:→^■＃§ pic.twitter.com/61UMFz8CA4",1
88527,"""아이스""",_GNHyun0129,2019-05-08 08:32:09,정신 놓고 폰질했더니 이게 찬 물인지 아이스초코인지 모르게 됨,0
42294,"""아이스""",mauve1a,2018-07-18 05:16:55,"존잘님이 아이스빅터 뇸뇸하는 리챠 그려주셨다아아아ㅏㅏㅏㅏ
너무 이뻐 어뜨케ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",0
47397,"""아이스""",ggyu_1,2018-08-02 06:50:17,아이스~~~ pic.twitter.com/PR3QpHyp4q,0
21703,"""도리도리""",GD_Wendy_R,2018-08-02 18:59:25,"그래도 50개는 너무 많아요. 뇌가 지치고 말 거예요. (고개를 도리도리 젓는다.) 매년 … 으음, 학기 중에 쓸 기력도 없는데, 내년에 무사히 호그와트로 돌아올 수 있을지 걱정이네요. (낡음)",0
97692,"""아이스""",borntobekakumei,2019-05-11 17:45:58,(뿌뿌하르트 모드) 키르히아이스! 어서 니가 와서 저 물고기를..!,0
21353,"""도리도리""",soheebaek_Mind,2018-08-10 12:33:31,"번식... 번식하면 내 머어-리 위는,.. (상상한건지 안색 새파래져선...) 아무리 가벼워도 나무가 잔뜩인건 무리니까, 응. (도리도리..) 아- 아앗...! 만나지 못하게 하는건 슬프지만 만나게 하면 안될 것 같은데, 어떡해야 암술과 수술을 못만나게 할 수 있을까? (식은땀...)",0
489,"""#아이스""",KimberleeSire,2019-04-01 11:22:05,"#작대기판매 #아이스판매
텔레ID - BBongQ
질문만 1시간하시는분들 정중히 사절합니다
배달 선드랍
지금문의주세요
#작ㄷㅐ기 #ㅇㅏ이스
#작ㄷㅐㄱㅣ팝ㄴㅣ다 #ㅇㅏ이스팝ㄴㅣ다
최상급 제품으로만 안내합니다  
2dbEl9yn3F그　　목적지인차원이든이동열쇠는둘다소멸되네.다시말하면pic.twitter.com/iDMOyCfB27",1
44491,"""아이스""",Moon_990701,2018-07-25 15:05:39,저는 카페에서 먹는 것 중에서 카페모카를 가장 좋아합미다. 아이스 카페모카. 휘핑크림은 빼야해요 안좋아해요 . 그리고 아포가토 좋아하구요 에이드종류도 좋아해요!!!!!!! 아이스티는 좋은데 카페에서 먹기 너무 창렬인데 방준호는 자주마심 에잇,0
80012,"""아이스""",zero_cocoa_,2019-04-15 22:41:14,아이스랑 핫이랑 틀림ㅋㅋ 잘못 누름 pic.twitter.com/0XGKbpJq4h,0
36523,"""아이스""",naya_spall,2018-07-08 19:23:58,ㅋㅋㅋㅋㅋㅋㅋ장관 커피 맨날 쏟아서 커피는 맨날 아이스로 강요당해라 근데 사법섬이라 노문제,0
6912,"""크리스탈""",FFXIV_ver2,2018-07-27 18:55:47,에스티니앙 피규어 발매 기념으로 에스티니앙 헤어 크리스탈샵이랑 모그스테이션에 풀어주세ㅇ요,0
80002,"""아이스""",huhi90,2019-04-04 00:29:16,"콩택 사켸 때문인가 자꾸 턕욵이 취한거 보고싶음

말술대리 퀑븭이랑 알쓰부장 턕욵

부장 완전 얼음의 아이스왕자로 유명하지

딱딱하게 일만 하고 완전 쟈가운 사람..
스몰토크는 무슨 사적인 부분으로 대화해본 사람이 일절 없을정도

게다가 직원들이랑 같이 밥 한 번 먹은적 없슴",0
3136,"""물뽕""",singyeongjuni,2018-07-22 13:59:30,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

★■◆[-! pic.twitter.com/7oPwbCOWu2",1
34758,"""아이스""",teabinah,2018-08-28 11:14:04,"오늘 오랜만에 투썸플레이스에서 TWG 티를 마셨는데요... 고르려고 보니 레드 자스민이 메뉴판에서 빠졌더라구요. 핫이나 아이스나 딱히 맛있었던 기억이 없어서 잘 됐다는 생각이예요. 사실 남은 메뉴들도, 더 맛있는 가향이 많은데 라인업을 왜 이렇게 잡았나 싶은 생각이 들지만...",0
29799,"""아이스""",kimpinkdduck,2018-08-21 02:50:44,회기동핵주먹 고객님 주문하신 아이스 라떼 드리겠습니다 ㅠㅜㅜㅠㅠㅜㅜㅜㅜㅠㅠㅠㅠㅜ,0
101981,"""아이스""",T_RUE_bird,2019-05-26 13:23:47,옆에있는 대장장이옷입은 라라펠 되게 내집사랑 비슷하게 생겼네~ 라고 생각중이었는데 진짜 제 집사였어욬ㅋㅋㅋ,0
97870,"""아이스""",r0324o,2019-05-11 10:58:33,루프앤드 아이스컵에 찰떡 pic.twitter.com/gmLsN58Axj,0
453,"""#아이스""",P2tdUKfOpmAitR1,2019-05-28 14:16:00,"""약효확실하게 보장드리는 제품으로 운영하고있습니다 언제든편하게 연락주세요^^
#물뽕판매사이트
#강력물뽕판매처
#넴뷰탈구입
#정품최음ㅈㅔ구입방법       ㄲㄴ똑문의 :  NNJJ33  
#아이스 구입사이트 
#발기부전개선
#강력물뽕구입처
#강력최음제판매""",1
7705,"""크리스탈""",rachile_Game,2018-07-04 12:40:20,"에오르제아의 미래를 위하여!
크리스탈 브레이브!",0
1683,"""물뽕""",Ron1114,2018-08-21 19:59:06,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
{＆-△""§ pic.twitter.com/RaI5A3ZlGb",1
91745,"""아이스""",Glitter_CD,2019-05-21 11:10:31,"(수국 100송이와 아이스 학원에서 나가실 때 문을 열어준 이라는 짤막한 소개, 그리고 일전 방문에서 겪은 무례를 진심으로 사과드리며, 관대한 선물에 감사한다는 편지를 리치앙 백에게 보낸다...)",0
7561,"""크리스탈""",ssr_road_plz,2018-07-05 13:18:53,단챠 다 돌렸는데 안떠....흑흑 켄토야 잘가...... 스알에 크리스탈은 못쓰겄다.... pic.twitter.com/TFkMEQmSN6,0
85401,"""아이스""",1c4nd01t,2019-04-26 05:21:48,"이번에는 얼음 많이 넣어서 아이스 아메리카노로 사왔습니다! 아, 샷 추가도 다 했습니다! (저 잘했죠!)",0
25822,"""도리도리""",chuya_for_likes,2018-07-29 05:09:40,"...무리, (고개 도리도리도리)",0
910,"""물뽕""",hs1221kr,2018-07-19 02:31:00,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
☆_-＆◇! pic.twitter.com/nfrJCw9GHW",1
91790,"""아이스""",Neeejiiiiii,2019-05-21 09:28:40,베라 아이스죠리퐁(? 이제야 먹어봄 #존맛탱pic.twitter.com/UKWVQFdUom,0
80283,"""아이스""",kinakoushi,2019-04-15 03:06:33,"Re:
MISSION2 우승자
장문을 보내주시는 ""Chaeyeon mail""을 좋아합니다.
채연이 가장 좋아하는 아이스(제1위),굉장히 맛있어 보인다~! 날씨가 따뜻해져서 한국에 가면 먹어볼께요 
다음은 5/4부터 한국에 체류합니다

#이채연 #채연메일 #chaeyeon #chaeyeonmail #izone #チェヨン #チェヨンメール",0
83067,"""아이스""",RyuNaBread,2019-04-12 01:15:40,왜 다들 차디찬 아이스를 마시지,0
36997,"""아이스""",YOON_Fairy,2018-07-07 14:59:50,"윤지성 리더
윤지성 워너원
윤지성 셀카
윤지성 린온미
윤지성 영원+1
윤지성 멕시카나
윤지성 리복
윤지성 고화질
윤지성 아이스버킷챌린지
윤지성 움짤
윤지성 귀걸이
윤지성 명언
윤지성 과사
윤지성 라디오
#윤지성_DJ한끼
#윤지성_사랑해
#윤지성_음색
#윤지성_보고싶어
#윤지성_함께걸을게
7",0
48394,"""아이스""",CfBr_pop,2018-07-31 12:10:34,"모란역 인근 리치카페
오레오레오케이크 & 아이스아메리카노

케이크 짱 맛있다능..!! pic.twitter.com/joEcmTbsOy",0
72817,"""도리도리""",FMK_1027,2019-05-11 09:30:00,조오금만 더 편해지면 될겁니다ㅎㅎ 먼저 가서 죄송하고 재밌게 노십쇼 도리도리쿤,0
72334,"""도리도리""",Wastepape_3890,2019-05-12 17:32:41,아....그건 무리에요..(도리도리) 이미 수십번은 물어봤는데 돌아오는 대답이 다 똑같았거든요....,0
45918,"""아이스""",studynet119,2018-07-20 04:27:01,"에이핑크 손나은, 아이스버킷챌린지 동참…유창한 영어실력 ‘눈길’ #오하영 http://1go.co.kr/bbs/board.php?bo_table=ysm&wr_id=3387 … @1gokr 님이 공유",0
61911,"""크리스탈""",dark_soul_kr2,2019-05-23 08:22:21,"코우게 시엘 나나 & 미카엘
<15{5}, 3>
<에스트1>

크리스탈
<50{5}>

광전사
<15{3}, 15{3}, 15{3}>
<대기>

VS

저그는 멸망하고 있다.
토라스크가 물러갔다.

<2>",0
78416,"""도리도리""",ho_tal_bot,2019-05-25 07:20:25,"초랭이야가 줬어...(도리도리질)
2개 먹으면 안된데.",0
2854,"""물뽕""",singyeongjuni,2018-08-07 00:18:20,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
(§◎←;@ pic.twitter.com/k7AeaPuaEI",1
11756,"""크리스탈""",khs990223,2018-07-30 06:54:42,"박진영님의 새로운 이름은?
✦크리스탈 영주✦
#당신의동서양이름
https://kr.shindanmaker.com/729737 

??????! 이거 진단메이커가 봄영지팡인이네",0
47713,"""아이스""",sowha_joong,2018-08-01 14:25:55,"7월 31일
치즈케익-드디어 다 먹어치웠다
맥널티 밀크타 라떼
요맘떼 아이스
카프리 캔맥주 pic.twitter.com/v3cLsxnuEo",0
58342,"""크리스탈""",MyFairytale__FF,2019-04-29 07:16:05,아. 찾아봣는데 퓨로스크리스탈로 개별구매래 미친 님들 무기만보강하세요 옷보강하지마,0
52618,"""아이스""",PEACHKD2,2018-07-04 07:39:16,마음 따뜻한 강다니엘 아이스버킷첼린지 좋은뜻의 동참이 선한 영향력으로 이어지네요(｡･･｡) http://naver.me/5KhmJQWg ,0
42125,"""아이스""",my_echoes_1,2018-07-18 11:18:48,한여름 낮의 아이스초코,0
23905,"""도리도리""",GaBull_P_HY,2018-07-23 17:08:06,(유해함과 무서움이라고 적은 종이를 고이고이 접어서 손에 꼭 쥐어준다..)(도리도리);,0
56611,"""크리스탈""",Plz_Happy_Ralph,2019-04-17 06:25:33,아틀라스에도 크리스탈 추가하진 않았겠지 가기싫어! 가기싫어!!!,0
89918,"""아이스""",dyomindyomin,2019-04-22 13:44:48,"[Step 4, 그사람의 친한 지인을 공략하세요] 

밍과 됴에 대한 걸 다 알고있는 최선배에게 눈 딱 감고 도움을 요청했던 밍은 덕분에 일주일동안 그에게 커피를 사다 바쳐야 했음. “밍후배, 오늘은 달달한 헤즐넛 아메리카노, 아이스루~” 얄밉게 주문하는 그에게 아무말도 못하고 셔틀만 하는 중이었음",0
36928,"""아이스""",Hotaru_GBC,2018-07-07 17:43:47,아이스 자판기 같은건 여름이 아니면 안 팔려서 그렇겠지? 편의점이라도 갈까?,0
1782,"""물뽕""",highpaek1,2018-08-20 06:09:58,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
△:※→□( pic.twitter.com/BSCDmjcxSH",1
20642,"""도리도리""",Puppy_for_G,2018-08-28 16:36:15,잉... (너와 얼굴을 마주하고 있는 것 만으로 이다지도 설레는데 분위기 따라 입을 맞춰버렸다. 좋은 향까지 났다. 부끄럽지 않을리 없다. 가린 손 치우고 드러나는 얼굴이 붉다. 마냥 고개만 도리도리 휘젓는다. 이미 얼굴에 대문짝만하게 부끄러워요. 하고 써놓았는데 고개만 저어봤자 의미 없었다.),0
2665,"""물뽕""",qjqjfl,2018-08-09 00:52:32,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
~△(+-= pic.twitter.com/ZbxLx35s7P",1
20745,"""도리도리""",_Ciellu,2018-08-28 07:04:28,(도리도리) 무척 졸려... 자도 돼...? (에밀리아땅 가슴에 얼굴 파묻기),0
37080,"""아이스""",light_gr,2018-07-07 13:18:39,"관우 아세요?의 후속으로 10년쯤 뒤에는 키르히아이스 아세요? 라고 소개팅서 물어보는 시대가 올것임.

#그리고_입을_여는_지옥의_BL녀",0
3487,"""물뽕""",bonny9411,2018-07-25 16:11:01,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

~▼`'＃! pic.twitter.com/1CHp6dxVOy",1
95606,"""아이스""",PR_poke,2019-05-16 05:30:09,"성도조는 아직 스무살 위로 생각해본 적이 없어서... 얘넨 아이스초코나 레몬에이드 정도밖에 안떠올라. 커피도  못 마실 것 같은 애들인데 알콜은 더 무리 아닐까

한입 마시곤 신나게 음주하는 이들을 죽는 눈으로 보며 다들 미뢰가 다 죽었거나 변태들이 분명하다고 생각할 것 같음<",0
57036,"""크리스탈""",ehflrhswl87,2019-05-20 09:48:32,반지 찾으러가는 겸 데이지 롱넥 목걸이 사러왔는데 롱넥 재고 없어서 예약주문하고왔다. 크리스탈 반지는 사려했는데 막상 껴보니 안어울려서 그냥 패스 근데 직원분이 많이 사가서 기억하시는지 이것저것 챙겨주셔서 넘 좋았음ㅜㅜ 소풍 뉴코아 점 클루 가셔서 많이들 사세요ㅜㅜ pic.twitter.com/PaIftfPwYK,0
1642,"""물뽕""",wp0921,2018-08-10 08:37:30,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
""＃←)~& pic.twitter.com/0OBq5DSxSQ",1
42237,"""아이스""",bucksarangman,2018-07-18 07:22:48,"마 스티브야.. 버키야 마 내가 쏜다.... 마... 아이스로 즉당한거 시키라,, 내가 돈 다대준다.,, 그것도 못해주겠노., 느그 열심히 커피묵고 밤새도록 그거해야제,,,, 내가투자해준다,, 다야님이랑 같이,..",0
4421,"""크리스탈""",mejor_dia_0822,2018-07-14 04:08:31,"악세사리 커미션 샘플 28

주문제작 컨셉 귀찌

꽃 팬던트 아래에 보석이 떨어지는 드롭 디자인으로 문의 주셨어요! 분홍색 꽃 아래로 반짝이는 크리스탈이 떨어트려 여리여리한 느낌을 강조했습니다
구매 및 커미션 문의는 DM주세요 pic.twitter.com/bvJ6aSRguM",0
46758,"""아이스""",doubleend2,2018-08-03 09:43:58,더운날엔 아이스! 빙수!,0
47013,"""아이스""",DH_Arashi,2018-08-02 22:49:52,모닝아이스 pic.twitter.com/R3PjfkFCRE,0
27947,"""아이스""",ST__0901,2018-07-24 02:40:01,"우리동네랑 근처 파리바게트 5곳 전화 돌렸는데 비티 아이스텀블러 업대,,",0
18700,"""도리도리""",senne_hosu,2018-08-16 12:13:52,"(생각을 떨쳐내려는 건지 도리도리) 종잇장을 달고 올라가는 풍선처럼 말이에요. 아무런 무게감 없이.. 정말 날아가버린다면 못 돌아오니까 그건 큰일이지만.. 말이에요! 하지만 지금으로써는 이게 꿈인지 현실인지도 알 수 없는 상태고,, 으으. 어렵네요, 그 경계선이라는 건.",0
24773,"""도리도리""",KYH_IBHYL,2018-08-05 13:22:24,(고개 도리도리 젓고.) 형이 더 바빠보이는데. 무슨 책 봐요?,0
33817,"""아이스""",Alnilam9333,2018-08-31 15:41:14,맞아요 라인이랑 대비되는 검은 망토 진짜 최고잖아요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ키르히아이스ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
13043,"""크리스탈""",FF14_Egl00,2018-08-14 17:27:45,? 돌발은 특돌 아니면 어지간하면 디게 자주 뜨지 않나요......? 크리스탈 타워 여시는거 아니면 돌발 새로 뜨는거 기다리실 건 없을텐데,0
46383,"""아이스""",Sombasae,2018-07-19 05:46:53,으앗ㅋㅋㅋㅋ감사합니당! 아이스홍시님두 행사준비 힘내세욧~!,0
4087,"""물뽕""",wp0921,2018-07-28 05:21:16,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
:▼◎＆{^ pic.twitter.com/ynLrIxNE2B",1
29901,"""아이스""",zigil_cos,2018-08-20 15:22:41,카페 알바는 처음인제 막 따뜻한 아이스 아메립가노 달러고 하시면 어쩌지,0
55267,"""크리스탈""",wolhet_fore,2019-04-12 12:38:37,크흡흡크흡 밍구 목소리도 해외새럼들한테 크리스탈클리어 평가 듣고ㅠ 1화보면 늘 감회가 새로어...,0
3917,"""물뽕""",LittleStar_621,2018-07-29 10:37:15,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to 
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
(""＠$&- https://twitter.com/Gyr_0322/status/1022767694880243712/photo/1pic.twitter.com/g9QaFxqo5O 
●＃+●←|)-pic.twitter.com/KRydjnQtU5",1
12,"""#아이스""",3G6mm,2018-07-25 17:40:58,"31G6mm

#작대기
#아이스
#빙두
#아이스팝니다
#작대기팝니다
#얼음팝니다
#크리스탈
#약빨고팝니다

대량 소량 주문 가능<br>
DC 가능 (* 대량 주문시)<br>
도매 정품,정량,신속,정확 굿퀄 고퀄 품질 보증 
한결같은 퀄리티 유지 
샘플 및 구매 
*텔레그램 : qqppgg
*텔레그램 : qqppgg
@31G6mmpic.twitter.com/eoUrDCG8f6",1
3292,"""물뽕""",dbsll02,2018-07-27 03:25:54,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☆\□;◎＃ pic.twitter.com/WsUc9vuzN8",1
100186,"""아이스""",nanajamjam0813,2019-05-23 00:46:34,퇴사.. 그란데 사이즈로 한잔이요.. 아이스로요.. 휘핑 넣어주세요..,0
96037,"""아이스""",albina_fs,2019-04-21 11:53:26,"Ice Kids 아이스키즈(최현수, 문보인, 민서현, 김서영, 김현겸, 이재근) 2019 Ice Fantasia Day 3 아이스 판타지아 3일차
https://youtu.be/AIh2DgcoC5A pic.twitter.com/pRwFgsacgA",0
83828,"""아이스""",mist3_plz,2019-05-03 12:44:16,곱창 김치전 터키아이스큵ㅁ 문어꼬치 꿀맛보장ㅜ 함 와보세요 아직안하지만...(어저라는거지,0
91018,"""아이스""",_arigye,2019-05-05 05:11:28,영상 돌려보다가 저런 거 입고 아이스 하키 했을 오빠 생각하니까 (งᵕзᵕ)ว pic.twitter.com/RSPvBu66CL,0
4072,"""물뽕""",mkbzzang,2018-07-28 07:35:47,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
~]☆▲)▽ pic.twitter.com/zTG95yGXjA",1
63372,"""크리스탈""",Whiskle_ff,2019-05-30 05:13:04,진짜 크리스탈같은 맵 pic.twitter.com/daIEpAGP3j,0
72779,"""도리도리""",ddu_ddu_Selvern,2019-05-11 12:27:20,싫어여....선배랑 어제도 못놀구 그랬자나.....(고개를 도리도리 저으며),0
